Unnamed: 0,haLastContact,activationState,customInfo,deviceId,recentLinks_backupState,gateway_id,recentLinks_created,recentLinks_edgeId,source_ip,peerName,serviceState,recentLinks_operatorAlertsEnabled,state,bastionState,recentLinks_alertsEnabled,haPreviousState,recentLinks_serviceState,standbySystemUpSince,operatorAlertsEnabled,deviceFamily,softwareUpdated,node_label,recentLinks_logicalId,systemUpSince,serviceUpSince_days_category,softwareVersion,recentLinks_interface,recentLinks_lastEventState,timestamp,_RDA_Id,city,factorySoftwareVersion,recentLinks_vpnState,latitude,layer,collection_status,selfMacAddress,alertsEnabled,key,recentLinks_linkMode,recentLinks_networkType,serviceUpSince_days,edgeState,count_,serviceUpSince,recentLinks_lastEvent,recentLinks_org,recentLinks_effectiveState,modelNumber,enterpriseId,node_id,country,recentLinks_networkSide,gateway_softwareVersion,edge_id,source,activationKeyExpires,systemUpSince_days,collection_timestamp,isLive,node_type,isHub,recentLinks_displayName,modified,iconURL,gateway_name,longitude,recentLinks_lon,recentLinks_lastActive,serialNumber,unique_id,created,activationKey,lastContact,ingestion_id,name,recentLinks_userOverride,customerTag,edge_ip,projectId,recentLinks_state,recentLinks_lat,recentLinks_modified,haState,endpointPkiMode,recentLinks_isp,edgeName,recentLinks_id,edge_role,enterpriseLogicalId,activationTime,standbyServiceUpSince,gateway_state,systemUpSince_days_category,edgeStateTime,logicalId,recentLinks_internalId,recentLinks_overlayType,siteId,gateway_ip,factoryBuildNumber,recentLinks,haSerialNumber,standbyModelNumber,standbySoftwareVersion,platformFirmwareVersion,platformBuildNumber,standbyFactorySoftwareVersion,standbyFactoryBuildNumber,haMode,lteRegion,modemFirmwareVersion,modemBuildNumber,recentLinks_holdingEdgeSerialNumber,device_additional_ips,device_mgmt_ip,device_serial_number,system_vendor_os,device_hostname,device_version_summary,down_eth_ports,parent_pid,device_status,admin_down_eth_ports,device_ip,org_id,device_hostname_short,total_eth_ports,left_rows,up_eth_ports,device_model,device_object,device_fw_type,device_equip_type,device_fw_version,system_vendor_id,device_eq_description,device_location,target,system_vendor_sub_id,CLLI_code,parent_sn,target_ip,device_vendor,family,credential_id,device_contact,systemVendorName,sysUpTime,sysServices,sysObjectID,__uuid
111,2024-02-21T07:45:17.000Z,ACTIVATED,751 Oak Boulevard New York NC Germany #1250,44:ec:ce:13:8c:56,UNCONFIGURED,32.0,2021-08-05T20:22:45.000Z,1227.0,nw164-zglbk.cloudnetwork.net,ACMEORGCLTNC0203VVCE01,IN_SERVICE,1.0,NC,UNCONFIGURED,1.0,UNCONFIGURED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,VIRTUAL_EDGE,2023-04-23T02:01:51.000Z,ACMEORGCLTNC0203VVCE01,bc:5a:56:9f:74:a6:0000,2024-03-10T22:08:19.000Z,30-100,4.5.1,GE5,STABLE,2024-09-04T05:20:56.175129,1743138561885001082ebe05cc,CLT,3.2.0,STABLE,35.2271,Network,Success,44:ec:ce:13:8c:56,1.0,key,ACTIVE,ETHERNET,30.0,CONNECTED,1,2024-03-10T22:08:48.000Z,2024-03-21T21:10:02.000Z,ACME Internet,STABLE,kvm,16.0,ACMEORGCLTNC0203VVCE01,US,WAN,5.4.0.0,1227.0,edge,2021-08-27T20:47:12.000Z,30.0,2024-04-10T08:00:17.284000,0.0,Edge,False,GHI Fiber GE1,2024-03-21T21:09:30.000Z,Device,vcg42-iad1,-80.8431,-81.234497,2024-04-10T08:00:08.000Z,44:ec:ce:13:8c:56,"1227,USOMN0CLTNC0203VVCE01",2021-03-12T15:16:24.000Z,7NCU-HFDA-ZVXP-PYR4,2024-04-10T08:00:02.395Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGCLTNC0203VVCE01,1.0,DemoCustomer-1,10.10.40.127,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,33.9739,2024-04-10T08:00:08.000Z,UNCONFIGURED,CERTIFICATE_OPTIONAL,ACME Internet,ACMEORGCLTNC0203VVCE01,6106.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2021-03-15T22:43:41.000Z,0000-00-00 00:00:00.000,CONNECTED,30-100,0000-00-00 00:00:00,8276f08a-47ca-4ec6-b1c8-807f46b3a02a,00000005-47ca-4ec6-b1c8-807f46b3a02a,IPv4,1242.0,10.10.29.42,R320-20180406-GA-ATT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa975730-a46e-4c96-bf1d-0d4dbd0bea91
112,2024-02-21T07:45:10.000Z,ACTIVATED,297 First Avenue Chicago Texas US #1723,B24476BD-08C6-4C97-A944-66E7EDBCBE49,UNCONFIGURED,42.0,2022-05-12T08:44:51.000Z,5407.0,nw164-zglbk.cloudnetwork.net,ACMEORGCATSA02VCE01,IN_SERVICE,1.0,SA,UNCONFIGURED,1.0,UNCONFIGURED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE6X0,2023-04-22T16:13:00.000Z,ACMEORGCATSA02VCE01,40:ce:24:55:32:a9:0000,2024-01-24T16:04:49.000Z,30-100,4.5.1,GE3,STABLE,2024-09-04T05:20:56.168705,1743138561885001092ebe05cc,CAT,3.3.2,STABLE,-26.2041,Network,Success,00:00:00:00:00:00,1.0,key,ACTIVE,ETHERNET,77.0,CONNECTED,1,2024-01-24T16:05:23.000Z,2024-01-24T16:06:13.000Z,Liquid Intelligent Technologies,STABLE,edge620,16.0,ACMEORGCATSA02VCE01,ZA,WAN,5.4.0.0,5407.0,edge,2022-05-29T11:33:50.000Z,77.0,2024-04-10T08:00:17.284000,0.0,Edge,False,COM- 12AB.815774..XYZ,2024-04-09T10:45:30.000Z,Device,vcg46-fra3,28.0473,18.412901,2024-04-10T08:00:13.000Z,2769V43,"5407,ZAOMNGCATSA02VCE01",2022-04-29T11:33:50.000Z,LMJS-8D7T-LF8H-Y5J3,2024-04-10T07:59:48.300Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGCATSA02VCE01,1.0,DemoCustomer-1,10.10.20.89,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,-33.914001,2024-04-10T08:00:13.000Z,UNCONFIGURED,CERTIFICATE_OPTIONAL,Liquid Intelligent Technologies,ACMEORGCATSA02VCE01,15402.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2022-05-12T08:39:09.000Z,0000-00-00 00:00:00.000,CONNECTED,30-100,0000-00-00 00:00:00,c6fb7396-3322-47e4-901b-6ef52400fbb4,00000003-3322-47e4-901b-6ef52400fbb4,IPv4,5450.0,10.10.103.46,R332-20200527-MR-6X0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32cbcab3-2e3b-4a7b-ab7c-6008981dfd8a
113,2024-02-21T07:45:22.000Z,ACTIVATED,614 Highland Avenue Los Angeles New York UK #7737,D55982D6-61C4-4BA8-ABCF-9930C93C9A50,UNCONFIGURED,42.0,2023-01-20T12:35:10.000Z,8153.0,nw164-zglbk.cloudnetwork.net,ACMEORGCAIEG03PVCE01,IN_SERVICE,1.0,EG,UNCONFIGURED,1.0,UNCONFIGURED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE6X0,2023-01-20T12:27:13.000Z,ACMEORGCAIEG03PVCE01,8c:0d:76:e9:60:aa:0000,2023-09-18T13:53:36.000Z,<30,4.5.1,GE4,STABLE,2024-09-04T05:20:56.167513,1743138561885001102ebe05cc,CAI,4.3.0,STABLE,30.0444,Network,Success,00:00:00:00:00:00,1.0,key,ACTIVE,ETHERNET,7.0,CONNECTED,1,2024-04-03T05:08:09.000Z,2024-04-08T21:47:18.000Z,Telecom Egypt,STABLE,edge620-n,16.0,ACMEORGCAIEG03PVCE01,EG,WAN,5.4.0.0,8153.0,edge,2023-02-18T20:52:00.000Z,205.0,2024-04-10T08:00:17.284000,0.0,Edge,False,InfoStream,2024-04-04T01:54:01.000Z,Device,vcg46-fra3,31.2357,31.226801,2024-04-10T08:00:01.000Z,B5WLV43,"8153,EGOMNGCAIEG03PVCE01",2023-01-19T20:52:00.000Z,D9ST-TNZ5-D458-3FC2,2024-04-10T07:59:52.577Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGCAIEG03PVCE01,1.0,DemoCustomer-1,10.10.22.123,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,30.0588,2024-04-10T08:00:01.000Z,UNCONFIGURED,CERTIFICATE_OPTIONAL,Telecom Egypt,ACMEORGCAIEG03PVCE01,22336.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2023-01-20T12:20:25.000Z,0000-00-00 00:00:00.000,CONNECTED,>100,0000-00-00 00:00:00,b89ed2a1-83b2-438b-842e-dbfd3ee5976e,00000004-83b2-438b-842e-dbfd3ee5976e,IPv4,8209.0,10.10.103.46,R430-20210607-6x0-MR-GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b51e7781-ea57-4ed8-b395-2de22fe72c39
114,2024-02-21T07:45:26.000Z,ACTIVATED,367 Wall Street Houston CA Canada #5816,05CFE126-B422-44D0-8395-68D9582E69B4,UNCONFIGURED,40.0,2023-03-10T20:29:19.000Z,8428.0,nw164-zglbk.cloudnetwork.net,ACMEORGNBBWI01VCE01_EHA,IN_SERVICE,1.0,WI,UNCONFIGURED,1.0,FAILED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE6X0,2023-03-10T20:28:38.000Z,ACMEORGNBBWI01VCE01_EHA,7c:21:0e:84:8b:f3:0050,2023-03-29T21:44:33.000Z,>100,4.5.1,SFP1,STABLE,2024-09-04T05:20:56.166274,1743138561885001112ebe05cc,NBB,3.3.2,STABLE,43.0389,Network,Success,00:00:00:00:00:00,1.0,key,ACTIVE,ETHERNET,325.0,CONNECTED,1,2023-05-21T14:13:26.000Z,2023-05-21T14:16:40.000Z,ACME Internet,STABLE,edge680,16.0,ACMEORGNBBWI01VCE01_EHA,US,WAN,5.4.0.0,8428.0,edge,2023-04-07T11:51:46.000Z,377.0,2024-04-10T08:00:17.284000,0.0,Edge,False,ABC Connect GE6,2024-02-21T07:45:26.000Z,Device,vcg78-iad1,-87.9065,-94.661102,2024-04-10T08:00:06.000Z,6C97V43,"8428,USOMNGNBBWI01VCE01_EHA",2023-03-08T11:51:46.000Z,L57P-MAJ3-JLW6-QKNS,2024-04-10T08:00:15.951Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGNBBWI01VCE01_EHA,0.0,DemoCustomer-1,10.10.205.75,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,38.859699,2024-04-10T08:00:06.000Z,READY,CERTIFICATE_OPTIONAL,ACME Internet,ACMEORGNBBWI01VCE01_EHA,23559.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2023-03-10T20:25:14.000Z,0000-00-00 00:00:00.000,CONNECTED,>100,0000-00-00 00:00:00,aa34e15d-6505-44d9-9cb9-5997f51c4e57,00000201-6505-44d9-9cb9-5997f51c4e57,IPv4,8488.0,10.10.29.78,R332-20200527-MR-6X0,,5M97V43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249c1656-8285-4d2b-b772-2ed3be004f91
115,2024-02-21T07:45:20.000Z,ACTIVATED,758 Market Street Chicago Florida US #2429,8DCD288B-878F-4FD5-BEA6-DF4AD739DB62,UNCONFIGURED,34.0,2021-12-08T20:55:23.000Z,3829.0,nw164-zglbk.cloudnetwork.net,ACMEORGBURCA05PVCE01_EHA,IN_SERVICE,1.0,CA,UNCONFIGURED,1.0,FAILED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE6X0,2023-04-23T02:36:56.000Z,ACMEORGBURCA05PVCE01_EHA,bc:e7:12:6a:3b:01:0002,2023-04-23T02:40:27.000Z,>100,4.5.1,SFP2,STABLE,2024-09-04T05:20:56.164981,1743138561885001122ebe05cc,BUR,3.3.2,STABLE,34.1808,Network,Success,00:00:00:00:00:00,1.0,key,ACTIVE,ETHERNET,325.0,CONNECTED,1,2023-05-21T01:17:20.000Z,2024-02-22T12:13:19.000Z,ACME Internet,STABLE,edge680,16.0,ACMEORGBURCA05PVCE01_EHA,US,WAN,5.4.0.0,3829.0,edge,2022-01-06T19:50:59.000Z,353.0,2024-04-10T08:00:17.284000,0.0,Edge,False,XYZ Connect GE6,2024-02-21T07:45:20.000Z,Device,vcg75-sjc1,-118.3089,-118.003403,2024-04-10T07:55:25.000Z,9L87V43,"3829,USOMNGBURCA05PVCE01_EHA",2021-12-07T19:50:58.000Z,DJJG-S662-4W36-HG4V,2024-04-10T08:00:01.976Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGBURCA05PVCE01_EHA,1.0,DemoCustomer-1,10.10.209.110,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,33.9263,2024-04-10T07:55:25.000Z,READY,CERTIFICATE_OPTIONAL,ACME Internet,ACMEORGBURCA05PVCE01_EHA,11477.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2021-12-08T18:54:51.000Z,0000-00-00 00:00:00.000,CONNECTED,>100,0000-00-00 00:00:00,eebd0fc5-1b0b-4d04-8708-fffeeab2ccaa,00000202-1b0b-4d04-8708-fffeeab2ccaa,IPv4,3870.0,10.10.25.75,R332-20200527-MR-6X0,,5N97V43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ac93fd5-2389-428d-a793-643b3a5bb902
116,2024-02-21T07:45:23.000Z,ACTIVATED,835 Main Street Dallas PA UK #3184,5F400F26-13CD-47AA-BE33-690A6DBA57FB,UNCONFIGURED,42.0,2023-01-19T13:15:11.000Z,8146.0,nw164-zglbk.cloudnetwork.net,ACMEORGCAIEG01PVCE01,IN_SERVICE,1.0,EG,UNCONFIGURED,1.0,UNCONFIGURED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE6X0,2023-01-19T13:11:41.000Z,ACMEORGCAIEG01PVCE01,a0:23:9f:33:5c:02:0000,2024-03-10T14:16:48.000Z,30-100,4.5.1,GE3,STABLE,2024-09-04T05:20:56.158841,1743138561885001142ebe05cc,CAI,4.3.0,STABLE,30.0444,Network,Success,00:00:00:00:00:00,1.0,key,ACTIVE,ETHERNET,31.0,CONNECTED,1,2024-03-10T14:17:22.000Z,2024-03-10T14:23:44.000Z,Telecom Egypt,STABLE,edge620-n,16.0,ACMEORGCAIEG01PVCE01,EG,WAN,5.4.0.0,8146.0,edge,2023-02-17T14:30:54.000Z,31.0,2024-04-10T08:00:17.284000,0.0,Edge,False,XYZ Connect GE6,2024-04-04T01:54:15.000Z,Device,vcg46-fra3,31.2357,31.226801,2024-04-10T08:00:11.000Z,CZKLV43,"8146,EGOMNGCAIEG01PVCE01",2023-01-18T14:30:54.000Z,UMCD-CJCX-VCZ6-Q2KL,2024-04-10T07:59:50.951Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGCAIEG01PVCE01,1.0,DemoCustomer-1,10.10.189.232,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,30.0588,2024-04-10T08:00:11.000Z,UNCONFIGURED,CERTIFICATE_OPTIONAL,Telecom Egypt,ACMEORGCAIEG01PVCE01,22296.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2023-01-19T13:03:29.000Z,0000-00-00 00:00:00.000,CONNECTED,30-100,0000-00-00 00:00:00,8ca7ed1c-b80e-4647-8088-7b47acaf0be6,00000003-b80e-4647-8088-7b47acaf0be6,IPv4,8202.0,10.10.103.46,R430-20210607-6x0-MR-GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968aed47-017a-42f1-b78a-5caeac73ae97
117,2024-02-21T07:45:32.000Z,ACTIVATED,910 Orchard Road Singapore 123456 #7603,A3C94043-0AF6-4E1B-96D6-0CF0EDB19D85,UNCONFIGURED,42.0,2021-09-30T09:22:19.000Z,3091.0,nw164-zglbk.cloudnetwork.net,ACMEORGBERGE01PVCE01,IN_SERVICE,1.0,GE,UNCONFIGURED,1.0,UNCONFIGURED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE6X0,2023-04-22T16:44:25.000Z,ACMEORGBERGE01PVCE01,08:96:ad:02:1a:a2:0000,2023-05-25T09:09:58.000Z,>100,4.5.1,GE3,STABLE,2024-09-04T05:20:56.158165,1743138561885001132ebe05cc,BER,3.3.2,STABLE,52.52,Network,Success,00:00:00:00:00:00,1.0,key,ACTIVE,ETHERNET,147.0,CONNECTED,1,2023-11-14T21:36:11.000Z,2023-11-14T21:36:49.000Z,COLT Technology Services Group Limited,STABLE,edge620,16.0,ACMEORGBERGE01PVCE01,DE,WAN,5.4.0.0,3091.0,edge,2021-10-22T14:20:17.000Z,321.0,2024-04-10T08:00:17.284000,0.0,Edge,False,DEF Connect GE2,2024-02-21T07:45:32.000Z,Device,vcg46-fra3,13.405,13.4069,2024-04-10T07:55:23.000Z,H8QJPK2,"3091,DEOMNGBERGE01PVCE01",2021-09-22T14:20:16.000Z,3H6T-QU8H-KQQH-S2RF,2024-04-10T07:59:53.247Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGBERGE01PVCE01,0.0,DemoCustomer-1,10.10.72.101,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,52.5196,2024-04-10T07:55:23.000Z,UNCONFIGURED,CERTIFICATE_OPTIONAL,COLT Technology Services Group Limited,ACMEORGBERGE01PVCE01,7966.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2021-09-30T09:17:29.000Z,0000-00-00 00:00:00.000,CONNECTED,>100,0000-00-00 00:00:00,c7383b63-8298-4974-a1a7-867f48b1a595,00000003-8298-4974-a1a7-867f48b1a595,IPv4,3126.0,10.10.103.46,R332-20200129-MR-6X0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf2dff4c-a963-47a1-99bf-791951295ed3
118,0000-00-00 00:00:00,PENDING,544 Market Street New York FL Canada #7280,,,,,,nw191-jfgiw.cloudnetwork.net,,IN_SERVICE,,38,UNCONFIGURED,,UNCONFIGURED,,0000-00-00 00:00:00.000,1.0,EDGE3X00,0000-00-00 00:00:00,ACMEORGLO-3810-315,,2022-02-28T23:02:59.000Z,>100,Not Available,,,2024-09-04T05:20:56.157438,1743138561886001152ebe05cc,LO-,,,,Network,Success,00:00:00:00:00:00,1.0,key,,,0.0,NEVER_ACTIVATED,1,0000-00-00 00:00:00,,,,edge3X10,484.0,ACMEORGLO-3810-315,OT,,,2144.0,edge,2022-03-30T23:02:59.000Z,771.0,2024-04-10T01:00:10.329000,0.0,Edge,False,,2022-03-04T17:50:11.000Z,Device,,,,,,"2144,OTT-VELO-3810-315",2022-02-28T23:02:58.000Z,ETTE-Z3VR-YR2Q-DRS3,0000-00-00 00:00:00,62c038d51c8294ca7e70243eeda47da7,ACMEORGLO-3810-315,,DemoCustomer-1,,1b54a440-bfbd-11ef-be99-0242ac120006,,,,UNCONFIGURED,CERTIFICATE_OPTIONAL,,ACMEORGLO-3810-315,,Not Available,afb7efae-7bd6-46c7-88d2-0a02c918e573,2022-02-28T23:02:59.000Z,0000-00-00 00:00:00.000,,>100,0000-00-00 00:00:00,9c02b083-c857-479b-8e9f-18890d932d4a,,,2170.0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30e675ba-819f-46c5-8801-fe4d8d7e05f0
119,2024-02-21T07:45:36.000Z,ACTIVATED,249 Broadway Dallas Florida Australia #1614,95D79F81-B9E7-4C9D-B139-73C78551A933,UNCONFIGURED,42.0,2022-01-13T14:20:49.000Z,1472.0,nw164-zglbk.cloudnetwork.net,ACMEORGPRACZ01PVCE01_EHA,IN_SERVICE,1.0,CZ,UNCONFIGURED,1.0,FAILED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE6X0,2023-04-22T18:50:03.000Z,ACMEORGPRACZ01PVCE01_EHA,d8:67:d9:69:de:22:0000,2023-04-22T18:50:21.000Z,>100,4.5.1,GE4,STABLE,2024-09-04T05:20:56.156712,1743138561886001162ebe05cc,PRA,3.3.2,STABLE,50.0755,Network,Success,00:00:00:00:00:00,1.0,key,ACTIVE,ETHERNET,325.0,CONNECTED,1,2023-05-20T20:05:58.000Z,2024-01-29T13:54:47.000Z,CETIN a.s.,STABLE,edge680,16.0,ACMEORGPRACZ01PVCE01_EHA,CZ,WAN,5.4.0.0,1472.0,edge,2021-05-20T07:41:25.000Z,354.0,2024-04-10T08:00:17.284000,0.0,Edge,False,DataLink,2024-02-21T07:45:36.000Z,Device,vcg46-fra3,14.4378,14.4124,2024-04-10T07:55:28.000Z,4997V43,"1472,CZOMNGPRACZ01PVCE01_EHA",2021-04-20T07:41:25.000Z,U2T8-82L5-AKYR-FH64,2024-04-10T07:59:48.714Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGPRACZ01PVCE01_EHA,0.0,DemoCustomer-1,10.10.239.6,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,50.088299,2024-04-10T07:55:28.000Z,READY,CERTIFICATE_OPTIONAL,CETIN a.s.,ACMEORGPRACZ01PVCE01_EHA,12312.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2021-04-23T09:50:55.000Z,0000-00-00 00:00:00.000,CONNECTED,>100,0000-00-00 00:00:00,09100b12-d83f-4ce5-8765-b0946942790b,00000004-d83f-4ce5-8765-b0946942790b,IPv4,1487.0,10.10.103.46,R332-20200527-MR-6X0,,HB97V43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1668b62-97ce-41b5-bcdf-61d871a57936
120,2024-03-15T17:40:29.000Z,ACTIVATED,356 Cedar Lane Dallas PA Japan #8581,9660FB0E-7C59-4A36-A820-AC25D6F7CC80,UNCONFIGURED,36.0,2021-10-20T08:05:05.000Z,1738.0,nw164-zglbk.cloudnetwork.net,ACMEORGAMDNE02PVCE01_SHA,IN_SERVICE,1.0,NE,UNCONFIGURED,1.0,FAILED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE6X0,2023-04-22T18:47:50.000Z,ACMEORGAMDNE02PVCE01_SHA,00:a7:42:1c:26:52:0000,2023-04-22T18:51:27.000Z,<30,4.5.1,GE4,STABLE,2024-09-04T05:20:56.155656,1743138561886001172ebe05cc,AMD,3.3.2,STABLE,52.3676,Network,Success,00:00:00:00:00:00,1.0,key,ACTIVE,ETHERNET,26.0,CONNECTED,1,2024-03-15T17:32:25.000Z,2024-03-15T18:26:55.000Z,COLT Technology Services Group Limited,STABLE,edge680,16.0,ACMEORGAMDNE02PVCE01_SHA,NL,WAN,5.4.0.0,1738.0,edge,2021-06-18T11:27:56.000Z,354.0,2024-04-10T08:00:17.284000,0.0,Edge,False,DEF Connect GE2,2024-03-15T18:33:17.000Z,Device,vcg56-dfw1,4.9041,4.8975,2024-04-10T08:00:16.000Z,3W26V43,"1738,NLOMNGAMDNE02PVCE01_SHA",2021-05-19T11:27:56.000Z,G3CY-RWDY-8RJW-6A7F,2024-04-10T08:00:06.693Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGAMDNE02PVCE01_SHA,0.0,DemoCustomer-1,10.10.150.184,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,52.3759,2024-04-10T08:00:16.000Z,READY,CERTIFICATE_OPTIONAL,COLT Technology Services Group Limited,ACMEORGAMDNE02PVCE01_SHA,9056.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2021-05-21T11:29:13.000Z,0000-00-00 00:00:00.000,CONNECTED,>100,0000-00-00 00:00:00,244d12d9-8571-451d-9e3f-3ce729d62eea,00000004-8571-451d-9e3f-3ce729d62eea,IPv4,1764.0,10.10.31.56,R332-20200129-MR-6X0,,9P26V43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bda9e228-5219-4c3f-b256-7e2d34a4d149
121,2024-02-21T07:45:33.000Z,ACTIVATED,657 Broadway Los Angeles FL Germany #3810,AB8499A8-61DF-431D-9E69-F489E201B7D3,UNCONFIGURED,37.0,2022-06-08T19:35:30.000Z,5547.0,nw164-zglbk.cloudnetwork.net,ACMEORGEDMCA01PVCE01,IN_SERVICE,1.0,CA,UNCONFIGURED,1.0,UNCONFIGURED,IN_SERVICE,0000-00-00 00:00:00.000,1.0,EDGE6X0,2023-04-23T02:51:07.000Z,ACMEORGEDMCA01PVCE01,00:1c:8e:01:01:01:0000,2023-10-22T08:41:30.000Z,>100,4.5.1,GE3,STABLE,2024-09-04T05:20:56.154784,1743138561886001192ebe05cc,EDM,3.3.2,STABLE,53.5461,Network,Success,00:00:00:00:00:00,1.0,key,ACTIVE,ETHERNET,171.0,CONNECTED,1,2023-10-22T08:42:03.000Z,2024-01-10T08:59:40.000Z,Shaw Communications,STABLE,edge620,16.0,ACMEORGEDMCA01PVCE01,CA,WAN,5.4.0.0,5547.0,edge,2022-06-15T09:21:07.000Z,171.0,2024-04-10T08:00:17.284000,0.0,Edge,False,RapidNet,2024-02-21T07:45:33.000Z,Device,vcg52-sea3,-113.4938,-113.531898,2024-04-10T07:55:23.000Z,7PJ6V43,"5547,CAOMNGEDMCA01PVCE01",2022-05-16T09:21:07.000Z,RDDB-JU8L-NQUF-C5F5,2024-04-10T08:00:12.295Z,941b8889f11e7bc494f9baec6a09a12e,ACMEORGEDMCA01PVCE01,0.0,DemoCustomer-1,10.10.62.130,1b54a440-bfbd-11ef-be99-0242ac120006,STABLE,53.52,2024-04-10T07:55:23.000Z,UNCONFIGURED,CERTIFICATE_OPTIONAL,Shaw Communications,ACMEORGEDMCA01PVCE01,16194.0,BRANCH,d597de76-4c56-494d-a90f-8a78f6c6f270,2022-06-08T19:31:21.000Z,0000-00-00 00:00:00.000,CONNECTED,>100,0000-00-00 00:00:00,1c08801a-dfa0-41e7-8d0f-63af5e985dcd,00000003-dfa0-41e7-8d0f-63af5e985dcd,IPv4,5590.0,10.10.27.52,R332-20200527-MR-6X0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aeb99b36-cae3-40f7-b735-d5cdbe870a38
